	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2:high_loss	gpt2:low_loss	gpt2:loss_diff
7196	he was starting a new business when Vincent heard that the Feds were closing down the old company.	Vincent was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.122236251831055	3.7845637798309326	0.33767247200012207
7197	he was starting a new business when Wayne heard that the Feds were closing down the old company.	Wayne was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9934675693511963	3.469902515411377	0.5235650539398193
7198	he was starting a new business when Benjamin heard that the Feds were closing down the old company.	Benjamin was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.017012119293213	3.527498245239258	0.4895138740539551
7199	he was starting a new business when Joel heard that the Feds were closing down the old company.	Joel was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9796812534332275	3.388158082962036	0.5915231704711914
7200	he was starting a new business when Lawrence heard that the Feds were closing down the old company.	Lawrence was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9978444576263428	3.5890133380889893	0.4088311195373535
7201	he was starting a new business when Curtis heard that the Feds were closing down the old company.	Curtis was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.013731479644775	3.4376072883605957	0.5761241912841797
7202	he was starting a new business when Walter heard that the Feds were closing down the old company.	Walter was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.044470310211182	3.2751617431640625	0.7693085670471191
7203	he was starting a new business when Alan heard that the Feds were closing down the old company.	Alan was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.04608678817749	3.3844685554504395	0.6616182327270508
7204	he was starting a new business when Martin heard that the Feds were closing down the old company.	Martin was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.940089225769043	3.4468507766723633	0.4932384490966797
7205	he was starting a new business when Homer heard that the Feds were closing down the old company.	Homer was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.033708095550537	3.601409435272217	0.4322986602783203
7206	he was starting a new business when Bruce heard that the Feds were closing down the old company.	Bruce was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9013900756835938	3.3653647899627686	0.5360252857208252
7207	he was starting a new business when Carlos heard that the Feds were closing down the old company.	Carlos was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.042598247528076	3.503857135772705	0.5387411117553711
7208	he was starting a new business when Brett heard that the Feds were closing down the old company.	Brett was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.016696929931641	3.665844678878784	0.35085225105285645
7209	he was starting a new business when Alexander heard that the Feds were closing down the old company.	Alexander was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9532887935638428	3.450066328048706	0.5032224655151367
7210	he was starting a new business when Omar heard that the Feds were closing down the old company.	Omar was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.034786701202393	3.7318787574768066	0.30290794372558594
7211	he was starting a new business when Guy heard that the Feds were closing down the old company.	Guy was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.049505710601807	3.324742078781128	0.7247636318206787
7212	he was starting a new business when Dan heard that the Feds were closing down the old company.	Dan was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.956697463989258	3.308502197265625	0.6481952667236328
